paper_id,section,para_idx,sent_start,sent_end,claim_text,receipt_sentence
2212.11773,Conclusions,142,170,381,"By using forces from a single adiabatic state, MASH has no problem with simulating strongly anharmonic systems, which can cause the mean-field forces of spin-LSC and other mapping methods to behave unphysically.","By using forces from a single adiabatic state, MASH has no problem with simulating strongly anharmonic systems, which can cause the mean-field forces of spin-LSC and other mapping methods to behave unphysically."
2212.11773,Conclusions,142,382,469,"Additionally, MASH alleviates many of the philosophical and practical problems of FSSH.","Additionally, MASH alleviates many of the philosophical and practical problems of FSSH."
2212.11773,Conclusions,142,470,604,"In particular, the dynamics are deterministic, which guarantees that the active surface and electronic state always remain consistent.","In particular, the dynamics are deterministic, which guarantees that the active surface and electronic state always remain consistent."
2212.11773,Conclusions,142,605,728,This means that MASH can be used to obtain accurate predictions in many cases without the need for decoherence corrections.,This means that MASH can be used to obtain accurate predictions in many cases without the need for decoherence corrections.
2212.11773,Conclusions,142,729,905,"We have demonstrated this by applying MASH to a range of popular nonadiabatic model systems, where MASH was found to be the most reliable classical-trajectory approach overall.","We have demonstrated this by applying MASH to a range of popular nonadiabatic model systems, where MASH was found to be the most reliable classical-trajectory approach overall."
2212.11773,Conclusions,143,0,190,"For the cases where MASH is unable to capture the exact dynamics, a rigorous quantum-jump procedure can be applied to systematically improve the accuracy of the results to those of the QCLE.","For the cases where MASH is unable to capture the exact dynamics, a rigorous quantum-jump procedure can be applied to systematically improve the accuracy of the results to those of the QCLE."
2212.11773,Conclusions,143,191,325,"This jump procedure is able to describe quantum interference phenomena, which cannot be included by standard FSSH decoherence schemes.","This jump procedure is able to describe quantum interference phenomena, which cannot be included by standard FSSH decoherence schemes."
2212.11773,Conclusions,143,326,860,"For example, the MASH jump procedure was able to systematically improve the wavepacket dynamics of Tully's model II towards the exact result, while commonly used FSSH decoherence corrections are seen to have no effect.{{cite:77f516d0734ef7e6bc1fca15beccb2c9f92f4d40}} Additionally, unlike FSSH decoherence corrections, jumps do not formally degrade the quality of the results, even if they are applied at suboptimal times or more frequently than necessary (although they do require more trajectories to achieve numerical convergence).","For example, the MASH jump procedure was able to systematically improve the wavepacket dynamics of Tully's model II towards the exact result, while commonly used FSSH decoherence corrections are seen to have no effect.{{cite:77f516d0734ef7e6bc1fca15beccb2c9f92f4d40}} Additionally, unlike FSSH decoherence corrections, jumps do not formally degrade the quality of the results, even if they are applied at suboptimal times or more frequently than necessary (although they do require more trajectories to achieve numerical convergence)."
2212.11773,Conclusions,143,861,1141,"For the situations where the MASH error is solely due to an incorrect description of decoherence, such as for Tully's model III, an approximate decoherence correction can be derived from the rigorous jump procedure, which only had to be applied once to fully correct the dynamics.","For the situations where the MASH error is solely due to an incorrect description of decoherence, such as for Tully's model III, an approximate decoherence correction can be derived from the rigorous jump procedure, which only had to be applied once to fully correct the dynamics."
2212.11773,Conclusions,143,1142,1271,This decoherence correction in general requires far fewer trajectories to reach numerical convergence than for the quantum jumps.,This decoherence correction in general requires far fewer trajectories to reach numerical convergence than for the quantum jumps.
2212.11773,Conclusions,143,1272,1423,"However, as for FSSH decoherence corrections, the MASH version can also degrade the quality of results if it is applied at the wrong time or too often.","However, as for FSSH decoherence corrections, the MASH version can also degrade the quality of results if it is applied at the wrong time or too often."
2212.11773,Conclusions,143,1424,1748,"It should be possible to combine our new decoherence scheme with those already used within FSSH (such as augmented FSSH),{{cite:77f516d0734ef7e6bc1fca15beccb2c9f92f4d40}} in order to efficiently determine the appropriate times at which the decoherence correction should be applied during simulations of more complex systems.","It should be possible to combine our new decoherence scheme with those already used within FSSH (such as augmented FSSH),{{cite:77f516d0734ef7e6bc1fca15beccb2c9f92f4d40}} in order to efficiently determine the appropriate times at which the decoherence correction should be applied during simulations of more complex systems."
2212.11773,Conclusions,144,0,163,"One useful observation is that MASH approximately obeys detailed balance in condensed-phase problems, such as for spin–boson models in the classical-nuclear limit.","One useful observation is that MASH approximately obeys detailed balance in condensed-phase problems, such as for spin–boson models in the classical-nuclear limit."
2212.11773,Conclusions,144,164,323,This can be seen in our simulations from the fact that MASH can very accurately predict the long-time limit of correlation functions for models in this regime.,This can be seen in our simulations from the fact that MASH can very accurately predict the long-time limit of correlation functions for models in this regime.
2212.11773,Conclusions,144,324,524,"We have, however, shown that the approach does not rigorously obey detailed balance in general, due to non-conservation of the MASH weighting factor, which formally violates microscopic reversibility.","We have, however, shown that the approach does not rigorously obey detailed balance in general, due to non-conservation of the MASH weighting factor, which formally violates microscopic reversibility."
2212.11773,Conclusions,144,525,701,"Using this result, a microscopic reversibility error (MRE) can be constructed that is by definition zero in the regimes where the MASH dynamics obeys microscopic reversibility.","Using this result, a microscopic reversibility error (MRE) can be constructed that is by definition zero in the regimes where the MASH dynamics obeys microscopic reversibility."
2212.11773,Conclusions,144,702,880,"We have computed the MRE for each model considered in this paper and for the majority of cases it is found to remain very close to zero, in keeping with our original observation.","We have computed the MRE for each model considered in this paper and for the majority of cases it is found to remain very close to zero, in keeping with our original observation."
2212.11773,Conclusions,144,881,1050,"We did not show the MRE for Tully's model I and the two pyrazine models, because it always remained very small throughout the dynamics, never exceeding a value of 0.035.","We did not show the MRE for Tully's model I and the two pyrazine models, because it always remained very small throughout the dynamics, never exceeding a value of 0.035."
2212.11773,Conclusions,144,1051,1175,"In the cases where it deviated significantly from zero, we observed that there was a corresponding error in the populations.","In the cases where it deviated significantly from zero, we observed that there was a corresponding error in the populations."
2212.11773,Conclusions,144,1176,1378,"While giving an indication of when the obtained dynamics can be trusted, the MRE may also prove useful for indicating when jumps or approximate decoherence corrections should be applied in a simulation.","While giving an indication of when the obtained dynamics can be trusted, the MRE may also prove useful for indicating when jumps or approximate decoherence corrections should be applied in a simulation."
2212.11773,Conclusions,145,0,327,"In order to ensure full convergence of our results and to capture the subtle differences between the various methods, we used {{formula:fd3601d2-6e8c-4cd1-a118-ae3f81f8d557}} trajectories for all quasiclassical methods in this work, including the case in which the MASH decoherence correction was applied to Tully's model III.","In order to ensure full convergence of our results and to capture the subtle differences between the various methods, we used {{formula:fd3601d2-6e8c-4cd1-a118-ae3f81f8d557}} trajectories for all quasiclassical methods in this work, including the case in which the MASH decoherence correction was applied to Tully's model III."
2212.11773,Conclusions,145,328,770,"In practice, however, it is often sufficient to use only about 1000 trajectories in FSSH to obtain qualitatively correct results with only a few small wiggles.{{cite:77f516d0734ef7e6bc1fca15beccb2c9f92f4d40}} We observed that the convergence behaviour of MASH is similar to that of FSSH, so that in practice, far fewer trajectories than we have actually used are needed in the majority of cases to qualitatively describe the correct dynamics.","In practice, however, it is often sufficient to use only about 1000 trajectories in FSSH to obtain qualitatively correct results with only a few small wiggles.{{cite:77f516d0734ef7e6bc1fca15beccb2c9f92f4d40}} We observed that the convergence behaviour of MASH is similar to that of FSSH, so that in practice, far fewer trajectories than we have actually used are needed in the majority of cases to qualitatively describe the correct dynamics."
2212.11773,Conclusions,145,771,1031,"Of course more trajectories are in general required for the full quantum-jump procedure; for instance, {{formula:c1f8ce1e-7e8f-413a-be92-30749e511af9}} were used for the {{formula:bcec54c8-cc54-4f06-8b1f-e5788c8c498d}} calculations for Tully's model II (Fig.","Of course more trajectories are in general required for the full quantum-jump procedure; for instance, {{formula:c1f8ce1e-7e8f-413a-be92-30749e511af9}} were used for the {{formula:bcec54c8-cc54-4f06-8b1f-e5788c8c498d}} calculations for Tully's model II (Fig."
2212.11773,Conclusions,145,1039,1150,Further approximations will be needed to bring this number down to a manageable size in practical applications.,Further approximations will be needed to bring this number down to a manageable size in practical applications.
2212.11773,Conclusions,146,0,106,"The similar computational cost of FSSH and MASH is not surprising, as the algorithms are strongly related.","The similar computational cost of FSSH and MASH is not surprising, as the algorithms are strongly related."
2212.11773,Conclusions,146,107,391,"Because of this, many of the tricks developed to make FSSH faster and more numerically stable{{cite:4695ce2376c9b126ee32bfbb51f32642e5af8308}}, {{cite:8bf43569e6156fe0b979f25817fb83f300e38794}}, {{cite:255c5e6072ef2c729d78786fd5d795fe3bf252f5}} can be incorporated directly into MASH.","Because of this, many of the tricks developed to make FSSH faster and more numerically stable{{cite:4695ce2376c9b126ee32bfbb51f32642e5af8308}}, {{cite:8bf43569e6156fe0b979f25817fb83f300e38794}}, {{cite:255c5e6072ef2c729d78786fd5d795fe3bf252f5}} can be incorporated directly into MASH."
2212.11773,Conclusions,146,392,884,"This includes machine-learning methodology for predicting the potentials and nonadiabatic couplings from ab initio training data.{{cite:0ba7a6b9d2b663d12be77c6168b3d054b015f485}}, {{cite:123024821deb6fd8144ba91e760ad3ddbed585d9}}, {{cite:74d685c4f7f360fa835c1b98b2f246ad6f8520f3}} The main difference between the two approaches is that instead of using random numbers to determine when to hop in FSSH, random numbers are incorporated into the initial sampling of the spin-coordinates in MASH.","This includes machine-learning methodology for predicting the potentials and nonadiabatic couplings from ab initio training data.{{cite:0ba7a6b9d2b663d12be77c6168b3d054b015f485}}, {{cite:123024821deb6fd8144ba91e760ad3ddbed585d9}}, {{cite:74d685c4f7f360fa835c1b98b2f246ad6f8520f3}} The main difference between the two approaches is that instead of using random numbers to determine when to hop in FSSH, random numbers are incorporated into the initial sampling of the spin-coordinates in MASH."
2212.11773,Conclusions,146,885,982,"In both cases, we found that a similar number of trajectories were required to reach convergence.","In both cases, we found that a similar number of trajectories were required to reach convergence."
2212.11773,Conclusions,146,983,1178,"Although not a crucial point, an area of future work could be to investigate more efficient sampling schemes for the initial spin-coordinates, in order to further increase the efficiency of MASH.","Although not a crucial point, an area of future work could be to investigate more efficient sampling schemes for the initial spin-coordinates, in order to further increase the efficiency of MASH."
2212.11773,Conclusions,146,1179,1393,"This would be particularly advantageous for one-dimensional scattering problems, where the only sampling involved is over the spin-sphere, which for example could be performed even more efficiently with quadrature.","This would be particularly advantageous for one-dimensional scattering problems, where the only sampling involved is over the spin-sphere, which for example could be performed even more efficiently with quadrature."
2212.11773,Conclusions,147,0,64,"In this paper, MASH has only been derived for two-level systems.","In this paper, MASH has only been derived for two-level systems."
2212.11773,Conclusions,147,65,549,Therefore the most pressing aspect of future work is to generalize the underlying theory to multi-state problems as has been done for spin-LSC{{cite:06f28e29b03b3e6999a9f3bd3e0006f9d6ab82b3}} and SQC.{{cite:6deeeac56549c3aaad8a159e815dbff6ae537828}} We assume that this will require windows that (unlike for SQC) fill the full mapping space and weighting factors for the correlation functions that allow the correct description of the dynamics within the classical path approximation.,Therefore the most pressing aspect of future work is to generalize the underlying theory to multi-state problems as has been done for spin-LSC{{cite:06f28e29b03b3e6999a9f3bd3e0006f9d6ab82b3}} and SQC.{{cite:6deeeac56549c3aaad8a159e815dbff6ae537828}} We assume that this will require windows that (unlike for SQC) fill the full mapping space and weighting factors for the correlation functions that allow the correct description of the dynamics within the classical path approximation.
2212.11773,Conclusions,147,550,714,"Additionally, it would also be desirable to extend the MASH framework to calculate other dynamical quantities of interest, such as multi-time correlation functions.","Additionally, it would also be desirable to extend the MASH framework to calculate other dynamical quantities of interest, such as multi-time correlation functions."
2212.11773,Conclusions,147,715,967,"In other work, we have already shown how partially-linearized spin-mapping methods can be used to compute nonlinear spectra.{{cite:088c1712ee14df9d109197407800dc0d09ebd43a}} It would therefore be useful to derive a partially-linearized version of MASH.","In other work, we have already shown how partially-linearized spin-mapping methods can be used to compute nonlinear spectra.{{cite:088c1712ee14df9d109197407800dc0d09ebd43a}} It would therefore be useful to derive a partially-linearized version of MASH."
2212.11773,Conclusions,147,968,1443,"Finally we have also found that MASH is better than FSSH at describing the timescales of population decay, which suggests that MASH could be both a useful method for calculating nonadiabatic rates and a good starting point for an improved nonadiabatic ring-polymer theory.{{cite:9a307b9783a119171fa1162b88a7499f599fb865}}, {{cite:95de9c5a4ffe5f505a2ef199d68d4e4aa5d00d28}}, {{cite:f55de4a82fac96bb1cb21f8fde35e375dda3df9b}}, {{cite:d14263dc834232efb3beee1dfc5d80017a55d98c}}","Finally we have also found that MASH is better than FSSH at describing the timescales of population decay, which suggests that MASH could be both a useful method for calculating nonadiabatic rates and a good starting point for an improved nonadiabatic ring-polymer theory.{{cite:9a307b9783a119171fa1162b88a7499f599fb865}}, {{cite:95de9c5a4ffe5f505a2ef199d68d4e4aa5d00d28}}, {{cite:f55de4a82fac96bb1cb21f8fde35e375dda3df9b}}, {{cite:d14263dc834232efb3beee1dfc5d80017a55d98c}}"
2212.11773,Conclusions,148,0,154,The authors acknowledge the support from the Swiss National Science Foundation through the NCCR MUST (Molecular Ultrafast Science and Technology) Network.,The authors acknowledge the support from the Swiss National Science Foundation through the NCCR MUST (Molecular Ultrafast Science and Technology) Network.
2212.11773,Conclusions,148,155,267,"We thank Graziano Amati, Johan Runeson, Joseph Lawrence and Basile Curchod for helpful discussions and comments.","We thank Graziano Amati, Johan Runeson, Joseph Lawrence and Basile Curchod for helpful discussions and comments."
2212.11773,Conclusions,148,268,363,"In particular, we would also like to thank Johan Runeson for inspiration for the acronym, MASH.","In particular, we would also like to thank Johan Runeson for inspiration for the acronym, MASH."
2212.11784,Abstract,-1,0,220,"Inspired by the seminal work of Hyland, Plotkin, and Power on the combination of algebraic computational effects via sum and tensor, we develop an analogous theory for the combination of quantitative algebraic effects.","Inspired by the seminal work of Hyland, Plotkin, and Power on the combination of algebraic computational effects via sum and tensor, we develop an analogous theory for the combination of quantitative algebraic effects."
2212.11784,Abstract,-1,221,566,"Quantitative algebraic effects are monadic computational effects on categories of metric spaces, which, moreover, admit an algebraic presentation in the form of quantitative equational theories, a logical framework introduced by Mardare, Panangaden, and Plotkin that generalises equational logic to account for a concept of approximate equality.","Quantitative algebraic effects are monadic computational effects on categories of metric spaces, which, moreover, admit an algebraic presentation in the form of quantitative equational theories, a logical framework introduced by Mardare, Panangaden, and Plotkin that generalises equational logic to account for a concept of approximate equality."
2212.11784,Abstract,-1,567,765,"As our main result, we show that the sum and tensor of two quantitative equational theories correspond to the categorical sum (i.e., coproduct) and tensor, respectively, of their effects qua monads.","As our main result, we show that the sum and tensor of two quantitative equational theories correspond to the categorical sum (i.e., coproduct) and tensor, respectively, of their effects qua monads."
2212.11784,Abstract,-1,766,1006,"We further give a theory of quantitative effect transformers based on these two operations, essentially providing quantitive analogues to the following monad transformers due to Moggi: exception, resumption, reader, and writer transformers.","We further give a theory of quantitative effect transformers based on these two operations, essentially providing quantitive analogues to the following monad transformers due to Moggi: exception, resumption, reader, and writer transformers."
2212.11784,Abstract,-1,1007,1283,"Finally, as an application we provide the first quantitative algebraic axiomatizations to the following coalgebraic structures: Markov processes, labelled Markov processes, Mealy machines, and Markov decision processes, each endowed with their respective bisimilarity metrics.","Finally, as an application we provide the first quantitative algebraic axiomatizations to the following coalgebraic structures: Markov processes, labelled Markov processes, Mealy machines, and Markov decision processes, each endowed with their respective bisimilarity metrics."
2212.11784,Abstract,-1,1284,1467,"Apart from the intrinsic interest in these axiomatizations, it is pleasing they have been obtained as the composition, via sum and tensor, of simpler quantitative equational theories.","Apart from the intrinsic interest in these axiomatizations, it is pleasing they have been obtained as the composition, via sum and tensor, of simpler quantitative equational theories."
2212.11784,Conclusions,519,0,155,"We studied the disjoint and commutative combinations of quantitative effects, respectively as the sum and tensor of their quantitative equational theories.","We studied the disjoint and commutative combinations of quantitative effects, respectively as the sum and tensor of their quantitative equational theories."
2212.11784,Conclusions,519,156,341,"The key results are Theorems and REF , asserting that the sum and tensor of two quantitative theories corresponds to the categorical sum and tensor, respectively, of their free monads.","The key results are Theorems and REF , asserting that the sum and tensor of two quantitative theories corresponds to the categorical sum and tensor, respectively, of their free monads."
2212.11784,Conclusions,519,342,488,"In addition to these general results, we provide quantitative analogues Moggi's monad transformers for exceptions, resumption, reader, and writer.","In addition to these general results, we provide quantitative analogues Moggi's monad transformers for exceptions, resumption, reader, and writer."
2212.11784,Conclusions,520,0,221,"We illustrate the applicability of our theoretical development with the axiomatisations four coalgebraic bisimilarity metrics: for Markov processes, labeled Markov processes, Mealy machines, and Markov decision processes.","We illustrate the applicability of our theoretical development with the axiomatisations four coalgebraic bisimilarity metrics: for Markov processes, labeled Markov processes, Mealy machines, and Markov decision processes."
2212.11784,Conclusions,520,222,535,"Apart from the intrinsic interest in their quantitative equational presentation as effects, what is particularly pleasant is the systematic compositional way with which one can obtain quantitative axiomatisations of different variants of coalgebraic structures by just combining theories as new basic ingredients.","Apart from the intrinsic interest in their quantitative equational presentation as effects, what is particularly pleasant is the systematic compositional way with which one can obtain quantitative axiomatisations of different variants of coalgebraic structures by just combining theories as new basic ingredients."
2212.11784,Conclusions,521,0,195,An example that escapes our compositional treatment via sum and tensor is the combination of probabilities and non-determinism as illustrated in {{cite:e4b1d86abf6be19437ccafe6b752518d6d1c105e}}.,An example that escapes our compositional treatment via sum and tensor is the combination of probabilities and non-determinism as illustrated in {{cite:e4b1d86abf6be19437ccafe6b752518d6d1c105e}}.
2212.11784,Conclusions,521,196,381,A possible future work in this direction is to extend the combination of theories with another operator: the distributive tensor (see {{cite:bf66ac26dd94c14013532326403f9dab740dcbe3}}).,A possible future work in this direction is to extend the combination of theories with another operator: the distributive tensor (see {{cite:bf66ac26dd94c14013532326403f9dab740dcbe3}}).
2212.11784,Conclusions,521,382,606,"Following an intuition similar to Cheng {{cite:be71a302e86dbf3cec5a8c6f295089f853b5ccaa}}, we claim that these correspond in a suitable way to Garner's weak distributive law {{cite:fd2aefddf494e99e6f89a439d52533c3a7467f5b}}.","Following an intuition similar to Cheng {{cite:be71a302e86dbf3cec5a8c6f295089f853b5ccaa}}, we claim that these correspond in a suitable way to Garner's weak distributive law {{cite:fd2aefddf494e99e6f89a439d52533c3a7467f5b}}."
2212.11784,Conclusions,521,607,845,"Our claim seems promising in the light of the work {{cite:9deae3571efbfd6000611d91a0ebb5ebb759a1d1}}, {{cite:a5746d4199671b8a00512fffabc984e692d2822f}} which consider equational axiomatisations combining probabilities and non-determinism.","Our claim seems promising in the light of the work {{cite:9deae3571efbfd6000611d91a0ebb5ebb759a1d1}}, {{cite:a5746d4199671b8a00512fffabc984e692d2822f}} which consider equational axiomatisations combining probabilities and non-determinism."
2212.11874,Abstract,-1,0,205,"Optical communications and networking are fast becoming the solution to support ever-increasing data traffic across all segments of the network, expanding from core/metro networks to 5G/6G front-hauling.","Optical communications and networking are fast becoming the solution to support ever-increasing data traffic across all segments of the network, expanding from core/metro networks to 5G/6G front-hauling."
2212.11874,Abstract,-1,206,475,"Therefore, optical networks need to evolve towards an efficient exploitation of the infrastructure by overcoming the closed and aggregated paradigm, to enable apparatus sharing together with the slicing and separation of the optical data plane from the optical control.","Therefore, optical networks need to evolve towards an efficient exploitation of the infrastructure by overcoming the closed and aggregated paradigm, to enable apparatus sharing together with the slicing and separation of the optical data plane from the optical control."
2212.11874,Abstract,-1,476,691,"In addition to the advantages in terms of efficiency and cost reduction, this evolution will increase the network reliability, also allowing for a fine trade-off between robustness and maximum capacity exploitation.","In addition to the advantages in terms of efficiency and cost reduction, this evolution will increase the network reliability, also allowing for a fine trade-off between robustness and maximum capacity exploitation."
2212.11874,Abstract,-1,692,917,"In this work, an optical network architecture is presented based on the physical layer digital twin of the optical transport used within a multi-layer hierarchical control operated by an intent-based network operating system.","In this work, an optical network architecture is presented based on the physical layer digital twin of the optical transport used within a multi-layer hierarchical control operated by an intent-based network operating system."
2212.11874,Abstract,-1,918,1165,"An experimental proof of concept is performed on a three node network including up to 1000 km optical transmission, open re-configurable optical add & drop multiplexers (ROADMs) and white-box transponders hosting pluggable multi-rate transceivers.","An experimental proof of concept is performed on a three node network including up to 1000 km optical transmission, open re-configurable optical add & drop multiplexers (ROADMs) and white-box transponders hosting pluggable multi-rate transceivers."
2212.11874,Abstract,-1,1166,1294,The proposed solution is based on GNPy as optical physical layer digital twin and ONOS as intent-based network operating system.,The proposed solution is based on GNPy as optical physical layer digital twin and ONOS as intent-based network operating system.
2212.11874,Abstract,-1,1295,1540,The reliability of the optical control decoupled by the data plane functioning is experimentally demonstrated exploiting GNPy as open lightpath computation engine and software optical amplifier models derived from the component characterization.,The reliability of the optical control decoupled by the data plane functioning is experimentally demonstrated exploiting GNPy as open lightpath computation engine and software optical amplifier models derived from the component characterization.
2212.11874,Abstract,-1,1541,1763,"Besides the lightpath deployment exploiting the modulation format evaluation given a generic traffic request, the architecture reliability is tested mimicking the use case of an automatic failure recovery from a fiber cut.","Besides the lightpath deployment exploiting the modulation format evaluation given a generic traffic request, the architecture reliability is tested mimicking the use case of an automatic failure recovery from a fiber cut."
2212.11874,Conclusion,34,0,231,"An architecture for the control of an open and disaggregated optical network has been presented in terms of the players involved and their interactions, highlighting the independent operation of the optical control and data planes.","An architecture for the control of an open and disaggregated optical network has been presented in terms of the players involved and their interactions, highlighting the independent operation of the optical control and data planes."
2212.11874,Conclusion,34,232,385,"As a proof of concept, a multi-vendor triangular-topology optical network experimental setup has been built to verify the suggested network architecture.","As a proof of concept, a multi-vendor triangular-topology optical network experimental setup has been built to verify the suggested network architecture."
2212.11874,Conclusion,34,386,667,The main adopted management strategies are the use of the optical network at full spectral load and a QoT-driven cognitive vendor-agnostic process of the control plane with regards to the characterization of the physical layer and the optimization of the amplifiers' working point.,The main adopted management strategies are the use of the optical network at full spectral load and a QoT-driven cognitive vendor-agnostic process of the control plane with regards to the characterization of the physical layer and the optimization of the amplifiers' working point.
2212.11874,Conclusion,34,668,795,The implementation of the software framework involves ONOS as network operative system and GNPy as physical layer digital twin.,The implementation of the software framework involves ONOS as network operative system and GNPy as physical layer digital twin.
2212.11874,Conclusion,34,796,1088,"The tested features of the proof of concept were the transmission performance of the two LPs in the topology as well as the operation of the deployment and recovery procedure through relative time lapse measurements, obtaining deployment time intervals compatible with recent analogous works.","The tested features of the proof of concept were the transmission performance of the two LPs in the topology as well as the operation of the deployment and recovery procedure through relative time lapse measurements, obtaining deployment time intervals compatible with recent analogous works."
2212.11813,Abstract,-1,0,169,Vector fields are one of the fundamental parts of mathematics which are key for modelling many physics phenomena such as electromagnetic fields or fluid and gas flows.,Vector fields are one of the fundamental parts of mathematics which are key for modelling many physics phenomena such as electromagnetic fields or fluid and gas flows.
2212.11813,Abstract,-1,170,310,Fields found in nature often exhibit complex structures which can be difficult to analyze in full detail without a graphical representation.,Fields found in nature often exhibit complex structures which can be difficult to analyze in full detail without a graphical representation.
2212.11813,Abstract,-1,311,485,In this paper we introduce FieldView -- an application targeted at academics and industry professionals wanting to visualize vector fields using various rendering techniques.,In this paper we introduce FieldView -- an application targeted at academics and industry professionals wanting to visualize vector fields using various rendering techniques.
2212.11813,Abstract,-1,486,685,FieldView uses a novel way of evaluation of the field and construction of the displayed elements directly on the GPU which is based on the recently introduced mesh shader graphics pipeline by NVIDIA.,FieldView uses a novel way of evaluation of the field and construction of the displayed elements directly on the GPU which is based on the recently introduced mesh shader graphics pipeline by NVIDIA.
2212.11813,Abstract,-1,686,884,Research done for FieldView development has found practical application in the form of magnetic field visualisation integrated in the data processing framework developed by ALICE experiment at CERN.,Research done for FieldView development has found practical application in the form of magnetic field visualisation integrated in the data processing framework developed by ALICE experiment at CERN.
2212.11813,Conclusions,19,0,130,The paper describes FieldView — a graphical user interface application designed for interactive visualisation of 3D vector fields.,The paper describes FieldView — a graphical user interface application designed for interactive visualisation of 3D vector fields.
2212.11813,Conclusions,19,131,359,"The current version of the tool implements four techniques of geometrical representation of the field (lines, ribbons, tubes, surface), although more options can be added in the future due to modular design of the renderer code.","The current version of the tool implements four techniques of geometrical representation of the field (lines, ribbons, tubes, surface), although more options can be added in the future due to modular design of the renderer code."
2212.11813,Conclusions,19,360,542,"The application uses a novel technology (the mesh shader pipeline) to render the displayed images, which is not yet fully explored in the currently available body of scientific work.","The application uses a novel technology (the mesh shader pipeline) to render the displayed images, which is not yet fully explored in the currently available body of scientific work."
2212.11813,Conclusions,20,0,262,"The program offers an example of a complex field built-in in the form of magnetic field data from the ALICE particle detector, but any other field equation can be provided by the user and immediately visualised thanks to the equation editor available in the GUI.","The program offers an example of a complex field built-in in the form of magnetic field data from the ALICE particle detector, but any other field equation can be provided by the user and immediately visualised thanks to the equation editor available in the GUI."
2212.11813,Conclusions,20,263,370,FieldView can be used by students and lecturers as a visual aid during study of the topic of vector fields.,FieldView can be used by students and lecturers as a visual aid during study of the topic of vector fields.
2212.11764,Abstract,-1,0,70,We develop a technique for normalization for $\infty$-type theories.,We develop a technique for normalization for $\infty$-type theories.
2212.11764,Abstract,-1,71,204,The normalization property helps us to prove a coherence theorem: the initial model of a given $\infty$-type theory is $0$-truncated.,The normalization property helps us to prove a coherence theorem: the initial model of a given $\infty$-type theory is $0$-truncated.
2212.11764,Abstract,-1,205,314,"The coherence theorem justifies interpreting an ordinary type theory in $(\infty, 1)$-categorical structures.","The coherence theorem justifies interpreting an ordinary type theory in $(\infty, 1)$-categorical structures."
2212.11850,Abstract,-1,0,205,"Covert channels are unforeseen and stealthy communication channels that enable manifold adversary scenarios, such as the covert exfiltration of confidential data or the stealthy orchestration of botnets.","Covert channels are unforeseen and stealthy communication channels that enable manifold adversary scenarios, such as the covert exfiltration of confidential data or the stealthy orchestration of botnets."
2212.11850,Abstract,-1,206,291,"However, they can also allow the exchange of confidential information by journalists.","However, they can also allow the exchange of confidential information by journalists."
2212.11850,Abstract,-1,292,459,"All covert channels described until now therefore need to craft seemingly legitimate information flows for their information exchange, mimicking unsuspicious behavior.","All covert channels described until now therefore need to craft seemingly legitimate information flows for their information exchange, mimicking unsuspicious behavior."
2212.11850,Abstract,-1,462,594,"In this paper, we present DYST (Did You See That?), which represents a new class of covert channels we call history covert channels.","In this paper, we present DYST (Did You See That?), which represents a new class of covert channels we call history covert channels."
2212.11850,Abstract,-1,595,744,History covert channels can communicate almost exclusively based on unaltered legitimate traffic created by regular nodes participating in a network.,History covert channels can communicate almost exclusively based on unaltered legitimate traffic created by regular nodes participating in a network.
2212.11850,Abstract,-1,745,867,Only a negligible fraction of the covert communication process requires the transfer of actual covert channel information.,Only a negligible fraction of the covert communication process requires the transfer of actual covert channel information.
2212.11850,Abstract,-1,868,967,We extend the current taxonomy for covert channels to show how history channels can be categorized.,We extend the current taxonomy for covert channels to show how history channels can be categorized.
2212.11850,Abstract,-1,968,1147,"We theoretically analyze the characteristics of history channels and show how their configuration can be optimized for two channel implementations, called DYST-Basic and DYST-Ext.","We theoretically analyze the characteristics of history channels and show how their configuration can be optimized for two channel implementations, called DYST-Basic and DYST-Ext."
2212.11850,Abstract,-1,1150,1331,"We further implement a proof-of-concept code for both DYST variants and evaluate the performance (robustness, detectability, and optimization) with both, simulated and real traffic.","We further implement a proof-of-concept code for both DYST variants and evaluate the performance (robustness, detectability, and optimization) with both, simulated and real traffic."
2212.11850,Abstract,-1,1332,1417,"Finally, we discuss application scenarios and potential countermeasures against DYST.","Finally, we discuss application scenarios and potential countermeasures against DYST."
2212.11850,Conclusion,107,0,131,"We presented DYST, the first covert channel that sends secret messages through the content of unaltered legitimate network traffic.","We presented DYST, the first covert channel that sends secret messages through the content of unaltered legitimate network traffic."
2212.11850,Conclusion,107,132,240,We believe that this channel represents a new class of covert channels that we call history covert channels.,We believe that this channel represents a new class of covert channels that we call history covert channels.
2212.11850,Conclusion,107,241,386,"In comparison to state-of-the-art methods, history covert channels do not rely on the imperfect modification or immitation of legitimate traffic.","In comparison to state-of-the-art methods, history covert channels do not rely on the imperfect modification or immitation of legitimate traffic."
2212.11850,Conclusion,107,387,543,"However, our covert channel still requires sending one signaling packet, but this can be any type of packet, such as a legitimate and plausible ARP request.","However, our covert channel still requires sending one signaling packet, but this can be any type of packet, such as a legitimate and plausible ARP request."
2212.11850,Conclusion,107,544,639,We presented two feasible encoding strategies and implemented DYST in two network environments.,We presented two feasible encoding strategies and implemented DYST in two network environments.
